osm_id,osm_type,lat,lon,name,cuisine,addr_street,addr_housenumber,addr_postcode,addr_city,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,calle_norm,numero_norm,clave_cruce,distancia_metros,indice_censo,desc_barrio_local,desc_distrito_local,desc_epigrafe,id_seccion_censal_local,metodo_match
4349458099,node,40.413677,-3.7088298,El Madroño,,,,,,,,,,,,limited,,,,26.464079491189008,1367,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1009.0,proximidad
4354515190,node,40.4152005,-3.7024442,El Trébol Pizzas y Empanadas Estilo Argentino,,Calle de Espoz y Mina,22,28012,Madrid,,,,,,,,ESPOZ Y MINA,22,ESPOZ Y MINA|22,11.210188470987957,1527,SOL                 ,CENTRO              ,RESTAURANTE,1119.0,proximidad
4355179110,node,40.4210961,-3.7021558,Cutxi,,Calle de Valverde,9,28004,Madrid,+34 915 31 01 99,,,,,,,VALVERDE,9,VALVERDE|9,10.46819246615724,1532,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1116.0,proximidad
4384317854,node,40.4128105,-3.7037991,Nuevo Apolo,,Calle del Doctor Cortezo,,,,,,,,,,,DOCTOR CORTEZO,,,17.04412126438298,644,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1026.0,proximidad
4387730199,node,40.4133436,-3.7023966,Tokio Tower,asian,,,,,,,,,,,,,,,1.2594638832387675,941,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1027.0,proximidad
4387730204,node,40.4133928,-3.7023763,de Martín,,,,,,,,,,,,,,,,0.8362074339865398,803,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1027.0,proximidad
4390452987,node,40.4143179,-3.7066613,El Cogollo de la Descarga,,,,,,,,,,,,,,,,2.5249128197361324,338,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
4394691962,node,40.4268313,-3.7104232,La Pera Limonera,,Calle del Limón,21,28015,Madrid,+34 911383937,http://www.laperalimoneragastrobar.com/,,,,,,LIMÓN,21,LIMÓN|21,3.0791676768386873,1240,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1108.0,proximidad
4394691971,node,40.4138366,-3.6989795,Ay! Rosa,mexican,Calle del León,16,28014,Madrid,+34 914 203 068,https://ayrosarestaurante.com/carta/,Mo-Th 12:00-01:00; Fr-Sa 12:00-02:00; Su 12:00-00:30,,,,no,LEÓN,16,LEÓN|16,1.7113190100357087,1067,CORTES              ,CENTRO              ,RESTAURANTE,1068.0,proximidad
4405701885,node,40.4125001,-3.7089636,Emma y Julia,italian,Calle de la Cava Baja,19,28005,Madrid,+34 913 66 10 23,http://emmayjulia.com/,,,,,limited,CAVA BAJA,19,CAVA BAJA|19,1.6507566849744044,636,PALACIO             ,CENTRO              ,RESTAURANTE,1011.0,proximidad
4447160292,node,40.4236005,-3.6937246,Luke,,Calle de Doña Bárbara de Braganza,2,28004,Madrid,,http://www.lecabrera.com/,,,,,,DOÑA BÁRBARA DE BRAGANZA,2,DOÑA BÁRBARA DE BRAGANZA|2,2.0373370999139144,1107,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1073.0,proximidad
4456198028,node,40.4157576,-3.7011899,La Tercera,regional,Calle de Núñez de Arce,3,28012,Madrid,+34 91 523 1163,https://www.latercerataberna.com/,,,,,,NÚÑEZ DE ARCE,3,NÚÑEZ DE ARCE|3,1.6998979458644279,1044,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4456198030,node,40.4153084,-3.7012502,Questión de Huevos,,Calle de Núñez de Arce,11,28012,Madrid,,,,,,,,NÚÑEZ DE ARCE,11,NÚÑEZ DE ARCE|11,11.746719281985074,532,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4456198031,node,40.4146202,-3.7022614,El Balcón,,Calle de Espoz y Mina,17,28012,Madrid,+34 615 15 09 65,,,,,,,ESPOZ Y MINA,17,ESPOZ Y MINA|17,24.45242428161435,107,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4579809396,node,40.4244399,-3.700393,Marisquería Ribeira do Mino,,Calle de Santa Brígida,1,28004,,+34 915219854,,Tu-Su 13:00-00:00,,,,,SANTA BRÍGIDA,1,SANTA BRÍGIDA|1,12.740081810328988,1072,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1082.0,proximidad
4587460790,node,40.4237721,-3.6959906,El Huerto de Lucas - Mercado ecológico,,Calle de San Lucas,13,,,,,,,,,,SAN LUCAS,13,SAN LUCAS|13,14.510118163167704,1141,JUSTICIA            ,CENTRO              ,RESTAURANTE,1079.0,proximidad
4606174292,node,40.4081673,-3.6998212,Casa de Asturias,,,,,,,,,,,,,,,,1.8025521810647904,665,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1041.0,proximidad
4606174293,node,40.4081342,-3.6995451,Noche Blanca,,,,,,,,,,,,,,,,1.0052807014399536,1012,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1054.0,proximidad
4614116448,node,40.4167584,-3.70838,Impasta,italian,Calle de las Hileras,2,28013,Madrid,+34 918 663 878,http://impasta-es.bar/,,,,,,HILERAS,2,HILERAS|2,4.4685290256994294,1525,SOL                 ,CENTRO              ,BAR RESTAURANTE,1123.0,proximidad
4620140468,node,40.4100791,-3.7026858,Sonali,indian,Calle de Lavapiés,34,28012,Madrid,+34 91 527 72 40,https://sonaliindianrestaurant.com/,,,,,,LAVAPIÉS,34,LAVAPIÉS|34,2.2028811828866024,1403,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1043.0,proximidad
4620571584,node,40.4150776,-3.7084167,Mesón El Huevo,regional,Calle de la Cava de San Miguel,,28005,Madrid,,,,,,,,CAVA DE SAN MIGUEL,,,4.375612141236162,76,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1008.0,proximidad
4621157390,node,40.4254569,-3.7044308,La Colmada,,Calle del Espíritu Santo,19,28004,Madrid,+34 91 0176579,http://lacolmada.com/,,,,,no,ESPÍRITU SANTO,19,ESPÍRITU SANTO|19,6.617131001167046,1185,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1100.0,proximidad
4622394889,node,40.4157857,-3.7030024,Rosi La Loca Taberna,,Calle de Cádiz,4,,,+34 91 5326681,https://rosilaloca.com/,,,,,,CÁDIZ,4,CÁDIZ|4,8.379020814689929,1248,SOL                 ,CENTRO              ,BAR RESTAURANTE,1119.0,proximidad
4626310891,node,40.4220763,-3.6957225,Celicioso,,,,,,,,,,,,limited,,,,29.46973239168478,270,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1073.0,proximidad
4643813076,node,40.4172786,-3.7106349,麻辣拌 Let’s 拌,chinese,Calle de la Amnistía,6,28013,,+34677703617,http://www.elcaprichodeopera.es/,"We-Mo 13:00-16:00, 18:30-22:00",,,,,AMNISTÍA,6,AMNISTÍA|6,0.6685834837789998,1386,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
4678237890,node,40.4211658,-3.7035588,El Porrón Canalla,,Calle de la Ballesta,2,28004,Madrid,+34 915320604,http://elporroncanalla.com/,,,,,,BALLESTA,2,BALLESTA|2,7.7992496536726446,820,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1116.0,proximidad
4678874495,node,40.4124114,-3.6990254,Rías Altas,,,,,,,,Mo-Su 08:00-02:00,,,,,,,,1.3032616694733605,138,CORTES              ,CENTRO              ,RESTAURANTE,1067.0,proximidad
4680242490,node,40.410739,-3.6962503,Restaurante Vietnamita Mekong,,,,,,,,,,,,limited,,,,1.4172459527445407,373,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1059.0,proximidad
4684480690,node,40.4123226,-3.7092421,La Perejila,,Calle de la Cava Baja,25,28005,,+34913642855,,Su 13:00-17:00; Tu-Sa 16:00-20:15,,,,limited,CAVA BAJA,25,CAVA BAJA|25,12.485057796063492,616,PALACIO             ,CENTRO              ,RESTAURANTE,1011.0,proximidad
4701447671,node,40.4261497,-3.7126286,Las Cuevas del Duque,regional,Calle de la Princesa,16,28015,Madrid,,,,,,,no,PRINCESA,16,PRINCESA|16,3.341707882633109,310,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1108.0,proximidad
4703448416,node,40.4247724,-3.697031,Mune,,Calle de Pelayo,57,28004,Madrid,+34 912793258,http://www.laesquinadesanti.es/,Mo-Su 13:30-24:00,,,,,PELAYO,57,PELAYO|57,6.955000073067808,2,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1082.0,proximidad
4703521777,node,40.4217255,-3.6978573,Los Guacamoles,mexican,Calle de Barbieri,20,28004,Madrid,,https://www.losguacamoles.es/,,,,,,BARBIERI,20,BARBIERI|20,25.451518366909482,1170,JUSTICIA            ,CENTRO              ,RESTAURANTE,1077.0,proximidad
4711635313,node,40.4151997,-3.7094139,el txoko,regional,Plaza de San Miguel,7,28005,Madrid,+34 660 99 10 45,,,,,,,SAN MIGUEL,7,SAN MIGUEL|7,17.824843235400472,1324,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1008.0,proximidad
4711635315,node,40.4130629,-3.7099477,La Vermudena,spanish,Calle del Nuncio,17,28005,Madrid,,https://lavermudena.es/,,,,,,NUNCIO,17,NUNCIO|17,2.2459340682988707,576,PALACIO             ,CENTRO              ,RESTAURANTE,1011.0,proximidad
4711635316,node,40.4129569,-3.7105023,Robin Hood,,,,,,,,,,,,,,,,8.19070059769514,463,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1011.0,proximidad
4711692143,node,40.4127873,-3.7119541,La Musa,,Calle Costanilla de San Andrés,12,28005,Madrid,+34 91 354 02 55,http://grupolamusa.com/restaurante-lamusalatina/,Mo-Su 10:00-02:00,,,,,COSTANILLA DE SAN ANDRÉS,12,COSTANILLA DE SAN ANDRÉS|12,2.107669623510031,229,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1016.0,proximidad
4711692147,node,40.4123525,-3.7116579,El Viva,burger,Calle Costanilla de San Andrés,16,28005,Madrid,+34 91 366 33 49,https://www.elvivasaboresdevida.es,,no,,,,COSTANILLA DE SAN ANDRÉS,16,COSTANILLA DE SAN ANDRÉS|16,13.135446160968698,922,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1016.0,proximidad
4718119368,node,40.4117697,-3.6955733,El Alambique,regional,Calle de Fúcar,7,28014,Madrid,+34 91 429 65 63,http://www.alambiquetaberna.es/alambiquetaberna_n.htm,,,,,no,FÚCAR,7,FÚCAR|7,17.8390321325313,256,CORTES              ,CENTRO              ,RESTAURANTE,1062.0,proximidad
4718119370,node,40.4128817,-3.6972551,TriCiclo,,Calle de Santa María,28,28014,Madrid,+34 910 244 798,http://www.eltriciclo.es/,,,,,,SANTA MARÍA,28,SANTA MARÍA|28,4.884194543705025,978,CORTES              ,CENTRO              ,BAR RESTAURANTE,1066.0,proximidad
4736042047,node,40.4192229,-3.6983182,Sumo Fusión,japanese,Gran Vía,1,28013,Madrid,+34 91 531 86 95,http://sumorestaurante.com/fusion/,,,,,,GRAN VÍA,1,GRAN VÍA|1,12.810596337919819,1457,CORTES              ,CENTRO              ,BAR RESTAURANTE,1072.0,proximidad
4736042048,node,40.4192036,-3.6982533,Sushi Store,japanese,Gran Vía,1,28013,Madrid,,http://www.sushistore-madrid.es/,,,,,,GRAN VÍA,1,GRAN VÍA|1,5.394643287499634,1457,CORTES              ,CENTRO              ,BAR RESTAURANTE,1072.0,proximidad
4736042051,node,40.4189129,-3.6981335,Don Paco,,Calle del Caballero de Gracia,36,28013,Madrid,+34 915 314 480,http://www.restaurantedonpaco.es/,,,,,,CABALLERO DE GRACIA,36,CABALLERO DE GRACIA|36,27.508747641724977,1023,CORTES              ,CENTRO              ,BAR RESTAURANTE,1072.0,proximidad
4736042055,node,40.4195505,-3.7013667,Xake,,Calle del Caballero de Gracia,2,28013,Madrid,,http://www.xakemadrid.es/,,,,,no,CABALLERO DE GRACIA,2,CABALLERO DE GRACIA|2,4.556406460845693,1244,SOL                 ,CENTRO              ,RESTAURANTE,1118.0,proximidad
4738041551,node,40.411001,-3.7105817,Casa Paco,,Calle del Humilladero,8,28005,Madrid,,,,,,,,HUMILLADERO,8,HUMILLADERO|8,10.270962630795394,729,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1014.0,proximidad
4739669327,node,40.4165207,-3.6999612,Olé,,Carrera de San Jerónimo,,28014,Madrid,,,,,,,,SAN JERÓNIMO,,,13.543204941714693,1084,CORTES              ,CENTRO              ,RESTAURANTE,1069.0,proximidad
4739669332,node,40.4142706,-3.6988047,Cervantes,pizza,Calle del León,8,28014,Madrid,+34 91 4201298,http://pizzeriacervantes.com/,,,,,,LEÓN,8,LEÓN|8,1.834824894926638,93,CORTES              ,CENTRO              ,BAR RESTAURANTE,1068.0,proximidad
4745037861,node,40.4216855,-3.7001759,Casa Jiang,chinese,Calle de Hortaleza,,28004,Madrid,,,,,,,,HORTALEZA,,,2.21535690658038,28,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1075.0,proximidad
4745037863,node,40.4224816,-3.6995928,Wok Fresh,asian,Calle de Hortaleza,,28004,Madrid,,,,,,,,HORTALEZA,,,2.87369211966984,1054,JUSTICIA            ,CENTRO              ,RESTAURANTE,1075.0,proximidad
4745037865,node,40.4248135,-3.6980538,La Santa,,Calle de Hortaleza,67,28004,Madrid,+34 910 82 19 99,,,,,,,HORTALEZA,67,HORTALEZA|67,17.98225437026592,800,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1081.0,proximidad
4745037866,node,40.4258191,-3.6971705,Makkila,,Calle de Fernando VI,2,28004,Madrid,,https://makkila.com/makkila-fernando-vi-2/,,,,,,FERNANDO VI,2,FERNANDO VI|2,26.527411357311887,715,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1082.0,proximidad
4747209323,node,40.4111341,-3.6951317,La Pitarra,,Calle Almadén,8,,,,,,,,,yes,ALMADÉN,8,ALMADÉN|8,23.213304479805345,1408,CORTES              ,CENTRO              ,BAR RESTAURANTE,1062.0,proximidad
4747225321,node,40.4155777,-3.6989867,La Puebla,,,,,,,,,,,,,,,,2.455930263056144,260,CORTES              ,CENTRO              ,RESTAURANTE,1072.0,proximidad
4760712972,node,40.4208673,-3.6981775,Zara,cuban,Calle de Barbieri,8,28004,Madrid,+34 91 532 20 74,http://www.restaurantezara.com/,,,,,,BARBIERI,8,BARBIERI|8,4.911246147073822,1308,JUSTICIA            ,CENTRO              ,RESTAURANTE,1074.0,proximidad
4760712973,node,40.4206629,-3.6982491,Chan,chinese,Calle de Barbieri,,28004,Madrid,,,,,,,,BARBIERI,,,4.915774852156853,1095,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1074.0,proximidad
4773088422,node,40.4129783,-3.7039453,Yatai Market,asian,Calle del Doctor Cortezo,10,28012,Madrid,+34 911 38 41 13,https://yataimarkets.com/,Mo-Su 13:00-23:00,,,,limited,DOCTOR CORTEZO,10,DOCTOR CORTEZO|10,16.94167145786996,644,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1026.0,proximidad
4774553329,node,40.4198354,-3.6970981,44 Sushi Bar,japanese,Calle del Marqués de Valdeiglesias,8,28004,Madrid,,https://www.44sushibar.net/,"Mo-Fr 12:30-16:30,20:00-24:00",,,,,MARQUÉS DE VALDEIGLESIAS,8,MARQUÉS DE VALDEIGLESIAS|8,5.735783408728433,825,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1074.0,proximidad
4774564731,node,40.419068,-3.696458,Las Bóvedas de Cibeles,,Calle de Alcalá,43,28014,Madrid,+34 915212623,http://www.lasbovedasdecibeles.es/,,,,,no,ALCALÁ,43,ALCALÁ|43,1.1844801844889323,755,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1074.0,proximidad
4778747541,node,40.4226095,-3.6964324,Lola & Co,,Calle de Gravina,18,28004,Madrid,+34 911 639 168,http://lolaandco.com/,,,,,,GRAVINA,18,GRAVINA|18,10.593806419847468,1079,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1077.0,proximidad
4778747542,node,40.422576,-3.694493,Mortadella,italian,Calle del Almirante,11,28004,Madrid,+34 915321850,http://mortadella.es/,,,,,,ALMIRANTE,11,ALMIRANTE|11,2.347770446415492,518,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1073.0,proximidad
4785282921,node,40.4127317,-3.6993075,La Pizzateca,italian_pizza,Calle del León,35,28014,Madrid,,,"Mo-Su 13:00-16:30, 19:00-24:00",,,,no,LEÓN,35,LEÓN|35,0.6261710847121863,986,CORTES              ,CENTRO              ,RESTAURANTE,1067.0,proximidad
4788148348,node,40.4113825,-3.7043834,A Lareira,regional,Calle de la Espada,10-12,28012,Madrid,,,,,,,,ESPADA,10,ESPADA|10,3.009013274091256,911,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1028.0,proximidad
4802367221,node,40.4175457,-3.6972371,Umiko,,,,,,,,,,,,,,,,14.890174872404378,144,CORTES              ,CENTRO              ,RESTAURANTE,1072.0,proximidad
4829140699,node,40.4226687,-3.696217,El Inca,peruvian,Calle de Gravina,23,28004,Madrid,+34 915 327 745,https://www.elinca.es/,,,,,,GRAVINA,23,GRAVINA|23,24.595045601309497,1136,JUSTICIA            ,CENTRO              ,RESTAURANTE,1079.0,proximidad
4883803721,node,40.4209071,-3.698155,Momo Restaurant,,,,,,,,,,,,,,,,0.513998188253686,1308,JUSTICIA            ,CENTRO              ,RESTAURANTE,1074.0,proximidad
4887540573,node,40.4274889,-3.6993769,Petisqueira,,,,,,,,,,,,limited,,,,2.4355915132357286,560,JUSTICIA            ,CENTRO              ,RESTAURANTE,1089.0,proximidad
4887540579,node,40.4144475,-3.6985567,Ember,steak_house,Calle del León,5,28014,Madrid,+34 617 57 26 19,,,,,,,LEÓN,5,LEÓN|5,5.158926568606042,269,CORTES              ,CENTRO              ,BAR RESTAURANTE,1068.0,proximidad
4887540580,node,40.4284086,-3.7005541,La Cochinita Loca,mexican,Calle de Larra,23,28004,Madrid,+34 915 13 84 03,https://www.lacochinitaloca.com/la-cochinita-loca,,,,,,LARRA,23,LARRA|23,0.7353067176140573,1182,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1089.0,proximidad
4891902423,node,40.410052,-3.6961233,Taberna Jam,,Calle del Marqués de Toca,7,28012,Madrid,,,Mo off; Tu- Sa 10:00-24:00; Su 10:00-16:00,,,,,MARQUÉS DE TOCA,7,MARQUÉS DE TOCA|7,1.027697515188942,1406,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1058.0,proximidad
4908697821,node,40.4221403,-3.6996612,Mundo Kebab,kebab,Calle de Hortaleza,,,,,,,,,,,HORTALEZA,,,2.759367882427935,278,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1076.0,proximidad
4924282255,node,40.4135994,-3.6985365,La Batea,fish,Calle de las Huertas,35,28014,Madrid,,,,,,,,HUERTAS,35,HUERTAS|35,11.343377267606705,1443,CORTES              ,CENTRO              ,RESTAURANTE,1065.0,proximidad
4932500722,node,40.4175822,-3.7110373,El Abrazo de Vergara,,,,,,,,,,,,,,,,12.464896336021832,885,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
4933812221,node,40.4238465,-3.6950423,Tome y lucas,,Calle de Santo Tomé,10,28004,,,,,,,,,SANTO TOMÉ,10,SANTO TOMÉ|10,8.168510572965857,10,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1073.0,proximidad
4934346821,node,40.4172562,-3.6956993,Taj,indian,Calle del Marqués de Cubas,6,28014,,+34 915315059,https://restaurantetaj.es/,"Mo-Su 13:00-16:00, 20:30-23:30",,,,,MARQUÉS DE CUBAS,6,MARQUÉS DE CUBAS|6,9.807134042967304,1307,CORTES              ,CENTRO              ,RESTAURANTE,1072.0,proximidad
4935197121,node,40.416551,-3.707066,Trattoria Malatesta,italian,Calle de Coloreros,5,,,,,,,,,,COLOREROS,5,COLOREROS|5,6.851004974504443,1338,SOL                 ,CENTRO              ,RESTAURANTE,1123.0,proximidad
4935225060,node,40.4192708,-3.7091212,Leyenda Oriental,chinese,Calle de Campomanes,10,,,,,,,,,,CAMPOMANES,10,CAMPOMANES|10,17.396063547297757,1361,PALACIO             ,CENTRO              ,RESTAURANTE,1004.0,proximidad
4937046821,node,40.4219278,-3.7035187,B13 bar,,Calle de la Ballesta,13,28004,,,,,no,,,,BALLESTA,13,BALLESTA|13,17.834034736769265,481,UNIVERSIDAD         ,CENTRO              ,BAR RESTAURANTE,1116.0,proximidad
4949077221,node,40.4162532,-3.7085987,Sushi Bar,japanese,Plaza del Comandante Las Morenas,5,28013,,+34915427138,,We-Mo 13:00-02:00; Tu 19:30-02:00,,,,,COMANDANTE LAS MORENAS,5,COMANDANTE LAS MORENAS|5,27.898288574875252,801,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1007.0,proximidad
4953243722,node,40.4160416,-3.7004379,La Finca de Susana,spanish,Calle del Príncipe,10,28012,Madrid,,,,,,,,PRÍNCIPE,10,PRÍNCIPE|10,0.8327878047868474,588,CORTES              ,CENTRO              ,BAR RESTAURANTE,1069.0,proximidad
4957418123,node,40.4147996,-3.7067187,Takos al Pastor,mexican,Calle Botoneras,7,28012,,,,,,,,,BOTONERAS,7,BOTONERAS|7,1.3998522899673003,1524,SOL                 ,CENTRO              ,BAR RESTAURANTE,1121.0,proximidad
4957425223,node,40.4257264,-3.6958168,Olivia te cuida,,,,,,,,,,,,,,,,1.3013390390003734,1169,JUSTICIA            ,CENTRO              ,RESTAURANTE,1084.0,proximidad
4962696021,node,40.4213233,-3.6974316,Bazaar,,Calle de la Libertad,21,,,,http://www.grupandilana.com/es/restaurantes/bazaar,,,,,no,LIBERTAD,21,LIBERTAD|21,5.4701671828735225,1165,JUSTICIA            ,CENTRO              ,RESTAURANTE,1077.0,proximidad
5068790959,node,40.4229408,-3.6940512,Restaurante la Buena Vida,,,,,,,,,,,,,,,,1.7133824777739737,1423,JUSTICIA            ,CENTRO              ,RESTAURANTE,1073.0,proximidad
5081180724,node,40.4101632,-3.6971775,Taberna Eulogio,,Calle de Santa Isabel,29,28012,Madrid,,,,,,,limited,SANTA ISABEL,29,SANTA ISABEL|29,26.905634981343102,757,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1059.0,proximidad
5083496421,node,40.4106293,-3.6994828,Livin' Japan,japanese,Calle de la Torrecilla del Leal,20,28012,Madrid,,,,,,,,TORRECILLA DEL LEAL,20,TORRECILLA DEL LEAL|20,13.179658089692921,248,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1046.0,proximidad
5085913270,node,40.4219657,-3.6983793,Kuoco 360 Food,,Calle de San Bartolomé,14,28004,,+34 911 99 53 77,https://www.kuoco.es/,"Tu-Su 13:30-16:30, 20:30-00:00",,,,no,SAN BARTOLOMÉ,14,SAN BARTOLOMÉ|14,18.714528415659313,148,JUSTICIA            ,CENTRO              ,RESTAURANTE,1076.0,proximidad
5085913651,node,40.4125279,-3.6954315,Vinoteca Moratin,,Calle de Moratín,36,28014,Madrid,+34 911 27 60 85,https://www.vinotecamoratin.com/,"Tu-Sa 13:30-16:00, 19:30-24:00",,,,no,MORATÍN,36,MORATÍN|36,4.214106072636319,768,CORTES              ,CENTRO              ,RESTAURANTE,1063.0,proximidad
5085914026,node,40.4172431,-3.7110219,La Candela Restó,,Calle de la Amnistía,10,28013,,+34 911 73 98 88,https://www.lacandelaresto.com/,,,,,,AMNISTÍA,10,AMNISTÍA|10,8.972367348972739,1385,PALACIO             ,CENTRO              ,RESTAURANTE,1006.0,proximidad
5087576121,node,40.4171398,-3.7057825,la (verdadera) cueva de 1900,,,,,,,,,,,,,,,,4.414971528911696,430,SOL                 ,CENTRO              ,BAR RESTAURANTE,1124.0,proximidad
5137275721,node,40.4098411,-3.7024462,Baisakhi,,,,,,,,,,,,,,,,4.577703264362546,761,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1043.0,proximidad
5139098261,node,40.4158696,-3.6957034,100 Montaditos,sandwich,Plaza de las Cortes,3,,,,,"Mo,Tu,Th 09:00-23:00; We 09:00-23:30; Fr 09:00-00:00; Sa 11:00-00:00; Su 11:00-23:30",yes,,yes,limited,LAS CORTES,3,LAS CORTES|3,22.996904999962865,684,CORTES              ,CENTRO              ,RESTAURANTE,1072.0,proximidad
5145917168,node,40.4105254,-3.7010948,Egeo,,Calle de San Carlos,17,28012,Madrid,,,,,,,,SAN CARLOS,17,SAN CARLOS|17,22.899531026358837,946,EMBAJADORES         ,CENTRO              ,RESTAURANTE,1047.0,proximidad
5147732196,node,40.4231393,-3.6981789,El Buha,,Calle de Pelayo,,,,,,,,,,no,PELAYO,,,1.3435092897628238,157,JUSTICIA            ,CENTRO              ,RESTAURANTE,1081.0,proximidad
5180990124,node,40.4137979,-3.7108686,La Mordida,mexican,,,,,+34 915 472 003,https://www.lamordida.com/,,,,,,,,,23.957288486628617,1388,PALACIO             ,CENTRO              ,BAR RESTAURANTE,1009.0,proximidad
5254285265,node,40.4212587,-3.6981744,Happy Green,,Calle de San Marcos,,28004,Madrid,,,,,,,,SAN MARCOS,,,10.097309213471844,742,JUSTICIA            ,CENTRO              ,RESTAURANTE,1076.0,proximidad
5254388144,node,40.4205039,-3.7006211,Casa Santoña,regional,Calle de la Reina,3,28004,Madrid,,http://casasantona.com/,,,,,,REINA,3,REINA|3,22.357726143222585,1100,JUSTICIA            ,CENTRO              ,RESTAURANTE,1074.0,proximidad
5289618221,node,40.416326,-3.7071037,100 Montaditos,sandwich,Calle Mayor,22,28013,Madrid,,,,yes,,,limited,MAYOR,22,MAYOR|22,1.2157360735652931,52,SOL                 ,CENTRO              ,RESTAURANTES DE COMIDA RAPIDA,1123.0,proximidad
5294171722,node,40.4220486,-3.6977041,Puturru De Foie,tapas,,,28004,,+34 913300291,,,,,,,,,,14.282647861758742,832,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1077.0,proximidad
5294171723,node,40.4220355,-3.6976286,La Imperial,tapas,,,28004,,,,,,,,,,,,20.773626186798595,591,JUSTICIA            ,CENTRO              ,BAR RESTAURANTE,1077.0,proximidad
5298487720,node,40.4185236,-3.6980631,La Chulapa de Alcalá,,Calle de Alcalá,35,28014,,+34 91 523 2570,https://lachulapa.com/,,,,,,ALCALÁ,35,ALCALÁ|35,3.620787091427861,89,CORTES              ,CENTRO              ,BAR RESTAURANTE,1072.0,proximidad
5349483068,node,40.4118986,-3.7018069,Casa Benteveo,,Calle de la Cabeza,28,28012,Madrid,+34 910 83 32 68,,,,,,,CABEZA,28,CABEZA|28,21.941231619927997,498,EMBAJADORES         ,CENTRO              ,BAR RESTAURANTE,1045.0,proximidad
5364094121,node,40.4224262,-3.6976816,Verdoy,,,,,,,,,,,,,,,,22.274826302444,1057,JUSTICIA            ,CENTRO              ,RESTAURANTE,1081.0,proximidad
5375200488,node,40.4289019,-3.7036408,Taberna del Colono,,Calle de Ruiz,20,28004,Madrid,+34 910071231,http://www.tabernadelcolono.es/,,,,,no,RUIZ,20,RUIZ|20,25.397621436125128,1135,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1090.0,proximidad
5375200489,node,40.4288182,-3.7036585,Cardinale,,Calle de Ruiz,20,28004,Madrid,+34 918 928 243,https://cardinalemadrid.com/,,,,,limited,RUIZ,20,RUIZ|20,18.658487813524395,1135,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1090.0,proximidad
5375200491,node,40.4274478,-3.7040629,La Dominguita,,Calle de Ruiz,3,28004,Madrid,,,,,,,,RUIZ,3,RUIZ|3,18.701218482129253,290,UNIVERSIDAD         ,CENTRO              ,RESTAURANTE,1093.0,proximidad
