osm_id,osm_type,lat,lon,name,cuisine,addr_street,addr_housenumber,addr_postcode,addr_city,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair
1789051703,node,40.4164803,-3.7077567,El Ñeru,asturian,Calle de Bordadores,5,,Madrid,+34 915 48 19 77,https://www.restauranteelneru.com/,,,,,
1830078493,node,40.4281529,-3.694936,Portosín,,,,,,,,,,,,
1846802361,node,40.4257675,-3.7146245,Excalibur,grill,Calle de Martín de los Heros,28,28008,Madrid,,,,,,,
1848301738,node,40.4245087,-3.7016365,Bar Lozano,,Calle de San Joaquín,,28004,Madrid,,,,,,,
1936683099,node,40.4143452,-3.7264511,Las Marismas,,,,,,,,,,,,
2028617655,node,40.4151701,-3.7018097,Taberna Pompeyana,,,,,,,,,,,,
2046224575,node,40.4197656,-3.7068279,La Tagliatella,italian,Calle Preciados,36,28013,Madrid,+34 915229121,https://www.latagliatella.es/restaurantes/la-tagliatella-preciados/,,,,,
2046224594,node,40.4190038,-3.7063703,Preity Raj 2,indian,Calle del Postigo de San Martín,5,28013,Madrid,+34 911 05 1036,https://preityraj2.com/,,yes,,,
2053711103,node,40.4117997,-3.7037506,Badila,spanish,Calle de San Pedro Mártir,6,28012,Madrid,,,,,,,
2053711106,node,40.4108769,-3.7049558,Casquería Oscar,,Calle de la Encomienda,1,,,+34917051233,,,,,,
2073645675,node,40.4281119,-3.6903528,Enso Sushi,japanese,Paseo de la Castellana,15,,,,,,,,,
2077053387,node,40.4207498,-3.7156141,Bar La Cueva de Barragan,,,,,,,,,,,,
2077053407,node,40.4133992,-3.712782,La Almendra de la Morería,,,,,,,,,,,,
2077053410,node,40.4107963,-3.7113502,La Copita Asturiana,,Calle de Tabernillas,13,28005,Madrid,+34 913 651 063,http://www.lacopitaasturiana.com/,,,,,
2077053413,node,40.4151747,-3.7133534,La Dehesa de Santa María,,Calle Mayor,88,28013,Madrid,,http://www.dehesasantamaria.com/,,,,,
2077053417,node,40.4129943,-3.7134259,Zoco,,,,,,,,,,,,
2077053426,node,40.4116416,-3.7109461,La Muralla,,,,,,,,,,,,
2077053432,node,40.411831,-3.710589,La Potente,,Calle de la Cava Baja,42,28005,Madrid,+34 913 65 93 42,,,,,,yes
2077053434,node,40.4101448,-3.7120274,Viuda de Vacas,,Calle del Águila,2,28005,Madrid,+34 913665847,http://viudadevacas.es/,,,,,
2077053444,node,40.4105256,-3.7117029,La Pizpireta,,,,,,,,,,,,
2077053447,node,40.4101937,-3.7123383,Los Ángeles,,,,,,,,,,,,
2077053450,node,40.4100457,-3.7123468,Casa Mateos,,,,,,,,,,,,
2077053455,node,40.4099286,-3.7129601,El Antoju,,Calle del Ángel,16,,,,,,,,,limited
2077053461,node,40.4112183,-3.7106426,Taberna El Búho,,Calle del Humilladero,4,28005,Madrid,,,,,,,
2077053464,node,40.4101838,-3.7118118,Taberna J. Blanco,,,,,,,,,,,,
2077053470,node,40.410247,-3.7117506,El Bombín de Sabina,,,,,,,,,,,,
2077053473,node,40.4105984,-3.7134164,San Francisco 13,,Carrera de San Francisco,13,28005,Madrid,,,,,,,
2077053477,node,40.4106028,-3.710243,,,,,,,,,,,,,
2086574287,node,40.4138083,-3.715722,Torayo Antonio,,,,,,,,,,,,
2128038040,node,40.4189932,-3.7093862,Sanissimo Opera,,Calle de Campomanes,5,28013,Madrid,+34 911 15 25 46,https://www.sanissimo.eu/,,,,,
2180149404,node,40.4159786,-3.7016048,Taberna La Alhambra,,Calle de la Victoria,9,28012,Madrid,,,,,,,
2209904744,node,40.4272019,-3.7100959,La cajita de Nori,,Calle del Limón,30,28015,Madrid,+34 917587295,http://www.lacajitadenori.es/,,,,,no
2239998409,node,40.4218481,-3.6955709,Rocafría,,,,,,,,,,,,no
2246509892,node,40.410196,-3.697543,Café Bar Alma,spanish,,,,,+34 915 27 49 30,https://almacafebar.wordpress.com/,,,,,yes
2294956290,node,40.4238331,-3.707038,Sidrería La Cuenca,regional,Calle de la Cruz Verde,16,28004,Madrid,,,,yes,,,no
2323109593,node,40.4166091,-3.7015702,Museo del Jamón,regional,,,,,+34 91 5210346,https://www.museodeljamon.com/,,,,,yes
2337459596,node,40.41329,-3.7098287,Café del Nuncio,,,,,,,,,,,,
2350754843,node,40.4163792,-3.7078349,Yerbabuena,,Calle de Bordadores,3,,,+34 915480811,http://www.yerbabuena.ws/,"Mo-Sa 13:00-16:30,20:00-24:00",,,,
2357618846,node,40.4110877,-3.6943434,Matilda,,Calle Almadén,15,28014,Madrid,,,Mo-Sa 08:00-17:00,,,,no
2357662191,node,40.4112111,-3.6948323,Ganz,,,,,,,,,,,,no
2375150814,node,40.4224544,-3.7229346,La Estación,pizza,Paseo de la Florida,31,,,,,,yes,,,
2379568327,node,40.4183316,-3.7043938,Café Carmen,spanish,Calle del Carmen,17,28013,Madrid,,,,,,,limited
2379588126,node,40.4128174,-3.7139203,El Ventorrillo,spanish,Calle de Bailén,14,28005,Madrid,+34 91 366 35 78,,,,,,
2379590685,node,40.4146851,-3.6945994,Chez Madrid,european,Plaza de Cánovas del Castillo,4,28014,Madrid,+34 91 989 58 96,https://grupocarbon.es/restaurantes/chezmadrid/,Mo-Th 12:00-02:00; Fr-Sa 12:00-02:30; Su 12:00-02:00,yes,,,limited
2379595314,node,40.4143652,-3.7011349,Lateral Santa Ana,,Plaza de Santa Ana,12,28012,Madrid,+34 914 20 1582,https://www.lateral.com/,"Mo-We, Su 12:00-00:00; Th-Sa 12:00-02:00",,,,limited
2437748220,node,40.4165272,-3.6995613,La Rollerie,,Carrera de San Jerónimo,,,Madrid,,,"Mo 08:00-16:00; Tu-Fr 08:00-20:00; PH,Sa,Su 09:00-20:00",,,,
2437748225,node,40.4166082,-3.7013775,Lhardy,,,,,,+34 915 213 385,https://lhardy.com/,,,,,
2437748228,node,40.4164268,-3.7017415,Pulpería de Victoria,regional,Calle de la Victoria,2,28012,Madrid,+34 910 804 929,https://www.pulperiadevictoria.es,,,,,
2449728805,node,40.4125848,-3.7036451,La Carpa,,,,,,,,,,,,yes
2449728811,node,40.4121225,-3.7044957,La Parrilla de Galicia,,Plaza de Tirso de Molina,7,28012,Madrid,+34 914 29 50 30,http://www.asadorarizmendi.com,,,,,
2449728813,node,40.4181945,-3.70899,De María Ópera,argentinian,Plaza de Isabel II,2,28013,Madrid,+34 91 5479305,http://demariafelixboix.es,,,,,
2449728814,node,40.4125686,-3.7041644,Apolo,,,,,,,,,yes,,,no
2449728819,node,40.4178269,-3.7098678,Foster's Hollywood,american,,,,,,,,,,,
2458105107,node,40.4153209,-3.7065788,Restaurante Hegar,regional,Plaza Mayor,35,28012,Madrid,+34 91 2664280,,,,,,
2475150041,node,40.4060918,-3.7113974,,,Glorieta Puerta de Toledo,3,28005,Madrid,,,,yes,,,
2494908510,node,40.4138307,-3.6979373,La Cocinilla,tapas,Calle de Lope de Vega,15,28014,Madrid,+34 911 10 40 72,http://www.lapetisabar.com,,,,,
2494912095,node,40.4151932,-3.6991697,Indian Spice,indian,Calle de Manuel Fernández y González,17,28014,Madrid,+34 914 29 54 06,http://www.indianspice.es/find-us/,,,,,
2501139645,node,40.412593,-3.7088178,Cava Baja 17,,Calle de la Cava Baja,17,28005,Madrid,,http://cavabaja17.es/,,,,,limited
2501795850,node,40.4128754,-3.6912761,El Botánico,,Calle Ruiz de Alarcón,27,28014,Madrid,+34 914202342,http://restaurantebotanico.com/,Mo-Su 11:00-01:00,yes,,,no
2523695124,node,40.4157877,-3.7076505,Bar Andalú La Torre del Oro,regional,Plaza Mayor,26,28012,Madrid,,http://www.torredeloro.wellsoc.org/,,,,,no
2523695125,node,40.4150004,-3.7068389,Bar Plaza Mayor,,Plaza Mayor,2,28012,Madrid,,,,,,,
2523695126,node,40.4149531,-3.7079506,Gustos,,Plaza Mayor,7,28012,Madrid,+34 91 366 40 30,http://www.gustosbcn.com/plaza-mayor/,,,,,
2523695127,node,40.4152228,-3.7065714,Castaña,,Plaza Mayor,35,28012,Madrid,,,,yes,,,
2523695128,node,40.4150063,-3.706646,Los Arcos,,Plaza Mayor,1,28012,Madrid,,,,,,,
2523695130,node,40.4153766,-3.7081521,Museo del Jamón,deli;spanish,Plaza Mayor,18,28012,Madrid,+34 915 42 26 32,https://www.museodeljamon.com/museos/plaza-mayor/,Su-Th 09:00-23:30; Fr-Sa 09:00-00:30,yes,,,no
2524787188,node,40.4170809,-3.7073497,La casa gallega,regional,Calle de Bordadores,11,28013,Madrid,+34 915 419 056;+34 915 419 055,https://www.lacasagallega.com/,,,,,yes
2535751174,node,40.4262403,-3.7013748,Taberna Madrid - Madriz,regional,Calle de Fuencarral,85,28004,Madrid,+34 91 448 83 94,https://www.restaurante-madrid-madriz.com/,,,,,no
2540726760,node,40.4147819,-3.7082818,TragaTapas,regional,Calle de la Cava de San Miguel,,,,,,,,,,
2544272006,node,40.4125657,-3.6996958,Take Wok,asian,Calle de Atocha,44,28012,Madrid,,,,no,yes,,limited
2546770617,node,40.4101726,-3.6942588,Steak Grill House,,Calle de Atocha,117,28012,Madrid,,,,,,,no
2546777613,node,40.4122258,-3.6991251,La Muñoza,spanish,,,,,,,"Tu-Th 12:00-24:00; Fr,Sa 12:00-02:00; Su 12:00-18:00",,,,yes
2546794632,node,40.4104087,-3.6947574,El Campesino,,Calle de Atocha,111,28012,Madrid,,,,,,,no
2556174850,node,40.4094834,-3.7022293,Taj Mahal,indian,Calle de Lavapiés,46,28012,Madrid,+34 915 27 91 08,http://www.tajmahalrestauranteindio.es/es/,,,,,
2569444826,node,40.4197955,-3.6993961,SteakBurger,american,Gran Vía,16,,,+34 914 21 92 50,https://www.steakburger.es/,,,,,yes
2572301137,node,40.4128817,-3.7134616,Gauranga,fusion;indian,,,,,,,,,,,
2579288583,node,40.4231356,-3.7072785,Luna Rossa,italian,Calle de San Bernardo,24,28015,Madrid,+34 91 5321454,http://www.restaurantelunarossa.com/,,no,yes,,no
2579518629,node,40.4242052,-3.7067659,Calle 29,,Calle del Pez,29,28004,Madrid,,,,,,,no
2579525851,node,40.4218661,-3.7057098,Chiang Hu,chinese,Calle de Silva,25,28004,Madrid,,,,,,,no
2579527534,node,40.4219441,-3.7056153,Home Burger Bar,burger,Calle de Silva,25,28004,Madrid,+34 911151279,http://www.homeburgerbar.com/index1.html#/portada,,yes,,,yes
2579545277,node,40.4230723,-3.7074038,Kinza,georgian,Calle de San Bernardo,22,28015,Madrid,+34 915456628,http://kinzamadrid.es/,,,,,no
2579556465,node,40.4211562,-3.7056049,El Buda Feliz,chinese,Calle de los Tudescos,,28004,Madrid,,,,yes,,,limited
2580708162,node,40.4131993,-3.7085279,Posada del León de Oro,,Calle de la Cava Baja,12,28005,Madrid,+34 91 119 14 94,http://www.posadadelleondeoro.com/es/eno/enotaberna.html,,,,,yes
2580708166,node,40.4122758,-3.7095313,Taberna los Huevos de Lucio,spanish,Calle de la Cava Baja,30,28005,Madrid,,,"Sa-Su 13:00-16:30, 20:00-00:00; Mo-Fr 13:00-16:15, 20:00-00:00",,,,limited
2582180382,node,40.4224624,-3.7061785,Katsu,japanese,Calle de la Luna,22,28004,Madrid,+34912133078,https://katsumadrid.com/,"Tu-Th 13:00-16:30,19:30-23:30; Fr-Su 13:00-17:00,19:30-23:30; Mo off",,,,
2583647344,node,40.4208882,-3.7055654,kiraku,japanese,Calle de Miguel Moya,6,28004,Madrid,,,,,,,no
2583657782,node,40.4242822,-3.7065474,Goiko Grill,,Calle del Pez,36,28004,Madrid,+34 910 60 88 78; +34 910 60 11 41,https://www.goikogrill.com,,yes,,,no
2583907730,node,40.4220762,-3.7063343,Xiangzili Bar Restaurante,arab;asian;oriental;noodles,Calle de los Libreros,18,28004,Madrid,+34 911887237;+34 910 29 49 92,,Mo-Su 12:00-24:00,,,,
2583985475,node,40.4266236,-3.7038736,Pizzería Maravillas,pizza,Plaza del Dos de Mayo,9,28004,Madrid,,,,yes,,,no
2585135709,node,40.4286843,-3.7031176,Nuria,ethiopian,Calle de Manuela Malasaña,6,28004,Madrid,+34 915 916 327,http://www.nuriarestauranteetiope.es/,,,,,
2585141470,node,40.4285206,-3.7032964,Boom Boom Ciao,,Calle de Manuela Malasaña,11,28004,Madrid,,,,,,,
2585172539,node,40.4259006,-3.7133788,Hanan,ethiopian,Calle de Ventura Rodríguez,3,28008,Madrid,+34 915489929,http://restauranteetiope.es/,,,,,
2586619868,node,40.4194108,-3.7074591,El Labriego,regional,Calle de las Veneras,4,28013,Madrid,+34 915 59 24 07,https://ellabriego.es/,,,,,
2586789264,node,40.4285661,-3.703478,Casa Maravillas,regional,Calle de Manuela Malasaña,13,28004,Madrid,+34 914458259,,,,,,no
2622900844,node,40.4252693,-3.7036283,Toro Burguers,,Calle del Marqués de Santa Ana,34,28004,Madrid,,,,,,,
2622900847,node,40.4249663,-3.7042428,,,Calle del Marqués de Santa Ana,37,28004,Madrid,,,,,,,
2629829293,node,40.4240174,-3.7059346,Sobrado,,Calle del Pez,30,28004,Madrid,,https://barsobrado.com/,,,,,limited
2629841716,node,40.4239558,-3.7050849,La Copla,,Calle de Jesús del Valle,1,28004,Madrid,+34 910 12 68 07,,,,,,no
2630111356,node,40.4243799,-3.7067198,El Rincón de Pez,,Calle del Pez,38,28004,Madrid,,,,yes,,,no
2630111357,node,40.4242494,-3.7064905,Pez Tortilla,,Calle del Pez,36,28004,Madrid,+34 911 88 58 82,http://peztortilla.com/,,,,,limited
2630127070,node,40.4285899,-3.7036942,La Tía Juana,mexican,Calle de Manuela Malasaña,15,28004,Madrid,,,,,,,
2630219272,node,40.4270811,-3.7085252,La Taquería de Birra,mexican,Plaza de las Comendadoras,2,28015,Madrid,+34 91 523 28 06,https://www.lastaquerias.com/,,yes,,,no
2631116903,node,40.4198315,-3.7081655,Dehesa Santa María,,Costanilla de los Ángeles,15,28013,Madrid,,http://www.dehesasantamaria.com/,,,,,
2631124674,node,40.4156264,-3.7084029,Valle del Tiétar,regional,Calle Ciudad Rodrigo,5,28012,Madrid,,,,,,,
2631126575,node,40.4156141,-3.7083143,Casa Rúa,regional,Calle Ciudad Rodrigo,3,28012,Madrid,,,,,,,
2631128250,node,40.4157731,-3.7080496,Arrabal,,Plaza Mayor,23,28012,Madrid,,,,,,,limited
2631130966,node,40.4155385,-3.7081543,Cafetería Magerit,regional,Plaza Mayor,22,28012,Madrid,,,,yes,,,limited
2631133125,node,40.4151033,-3.7081185,Bar Tineo,,Plaza Mayor,14,28012,Madrid,,,,,,,
2631133126,node,40.4150447,-3.7081117,Café Zarra,,Plaza Mayor,13,28012,Madrid,,,,,,,
2631134831,node,40.41496,-3.7076879,Cervecería Éboli,regional,Plaza Mayor,4-5,28012,Madrid,+34 913659341,http://www.restauranteebolicerveceria.es/es/,,,,,
2632237572,node,40.4222044,-3.7078499,Mesón O'Luar,regional,Calle de San Bernardo,17,28015,Madrid,,,,,,,no
2632237573,node,40.4219842,-3.7076973,Kaiten Sushi,japanese;chinese;thai;asian,Calle de San Bernardo,10,28015,Madrid,,,,,,,
2632237574,node,40.4219003,-3.7077078,Paraíso del Jamón,regional,Calle de San Bernardo,8,28015,Madrid,+34 915328350,https://www.paraisodeljamon.com/index2.htm,,,,,no
2632245313,node,40.420364,-3.7080532,Cafetería Oskar,,Calle de Silva,2,28013,Madrid,,,8:00-2:30,,,,
2632245314,node,40.4203349,-3.7079726,Domingo's,,Calle de Jacometrezo,,28013,Madrid,,,,,,,
2632252636,node,40.4200761,-3.7078991,O' Faro Finisterre,regional,Calle de Jacometrezo,15,28013,Madrid,+34 915 47 42 40,http://www.ofarofinisterre.es/,09:00-21:00,,,,
2632252642,node,40.4200045,-3.7078402,La Abadía,regional,Calle de Jacometrezo,15,28013,Madrid,,,Mo-Su 07:00-5:00,,,,
2632252650,node,40.4199733,-3.7078185,Shisha,kebab,Calle de Jacometrezo,15,28013,Madrid,,,,,,,
2632252656,node,40.4198828,-3.7077186,Topolino,italian,Calle Preciados,50,28013,Madrid,+34 91 542 55 55,https://www.topolino.es/,,,,,
2632260876,node,40.4197098,-3.707584,Café Varela,,Calle Preciados,37,28013,Madrid,+34 91 454 44 00,https://www.cafevarela.com/,,,,,no
2632261940,node,40.4194778,-3.7076436,Nan Nan,hotpot,Calle de las Veneras,7,28013,Madrid,,,,,,,
2632261941,node,40.4194528,-3.707627,La Deportiva,spanish,Calle de las Veneras,7,28013,Madrid,,,,,,,
2632263192,node,40.4193115,-3.7075029,Mareas Vivas,regional,Calle de las Veneras,3,28013,Madrid,,,,,,,
2632277332,node,40.4186679,-3.7071852,Esencia al Cuadrado,,Travesía de los Trujillos,2,28013,Madrid,+34 910 530 873,https://www.esenciaalcuadrado.es/,,,,,
2639172447,node,40.4128842,-3.7083007,Taberna del Capitán Alatriste,madrileña;regional,Calle de Grafal,7,28005,Madrid,+34 913 66 18 83,https://tabernadelcapitanalatriste.com/,"Tu-Su 13:00-16:00,20:00-24:00",,,,no
2639581530,node,40.4240471,-3.709858,Asador de Hongkongnes,chinese,Calle de los Reyes,12,28015,Madrid,,,,,,,limited
2639589172,node,40.4260668,-3.6983114,La Potxola,regional,Calle de San Mateo,19,28004,Madrid,+34 665 21 48 77,,,,,,
2639608412,node,40.4177056,-3.7093085,Asador Real,regional,Plaza de Isabel II,1,28013,Madrid,+34 91 547 1111,https://www.asadorreal.com/,,,,,
2639629712,node,40.4246662,-3.7113161,La Chalana,regional,Calle de San Leonardo,12,28015,Madrid,+34 91 5417683,https://www.lachalana.com/,,no,,,no
2639926091,node,40.4149224,-3.6949679,Vips,international,Plaza de Cánovas del Castillo,5,28014,Madrid,+34 912752183,,,,,,yes
2640018740,node,40.4175851,-3.7107589,Agra Palace,indian,Calle de Vergara,7,,,+34 91 559 33 11,,,,,,
2642299082,node,40.4237936,-3.7028378,Casa Fidel,regional,Calle de El Escorial,6,28004,Madrid,+34 915 31 77 36,,"Mo-Fr 10:00-16:00,21:00-00:30; Sa 12:30-16:00,21:00-00:30; Su 12:00-16:30",,,,
2643652953,node,40.422113,-3.7058075,La Rayúa,regional,Calle de la Luna,3,28004,Madrid,,,,,,,limited
2643887893,node,40.4183956,-3.7075337,Califa,,Calle de los Trujillos,3,28013,Madrid,+34 91 5599360,http://www.califamadrid.com/,,,,,
2643887894,node,40.4188883,-3.707336,Casa Parrondo,regional,Calle de los Trujillos,,28013,Madrid,+34 915 22 62 34,https://www.casaparrondo.com/,"We 13:00-16:00,20:00-24:00",,,,
2643887895,node,40.4189847,-3.7074466,Casa Valiño,regional,Calle de los Trujillos,9,28013,Madrid,+34 915 47 30 58,,Mo-Sa 10:00-1:00,,,,
2643887896,node,40.4190175,-3.7073218,Igo Ramen,noodle,Calle de las Navas de Tolosa,9,28013,Madrid,,,,,,,
2643887898,node,40.4187834,-3.7074757,El Zagal,regional,Calle de los Trujillos,7,28013,Madrid,+34 915420557,http://www.elzagalmadrid.com/HOME.html,,,,,
2643887906,node,40.4186817,-3.7074887,Hot Pot de Sichuan,,Calle de los Trujillos,7,28013,Madrid,+34 910 66 98 36,https://hotpot.es/,"Mo-Th 13:00-16:00, 19:00-00:00; Fr-Su 13:00-00:00",,,,
2643893663,node,40.4178177,-3.7076313,El Escarpín,regional,Calle de las Hileras,17,28013,Madrid,+34 91 559 99 57,https://elescarpinsidreria.com/,Mo-Su 09:00-23:30,,,,no
2643893669,node,40.417991,-3.7074771,Juan Men,chinese,Calle de las Hileras,19,28013,Madrid,,https://h.qr61.cn/oCK3NF/qts1lvW,,,,,
2643911162,node,40.4169967,-3.7081706,El Cogollo de la Descarga,regional,Calle de las Hileras,6,28013,Madrid,+34 911 96 03 51,,,,,,no
2643911169,node,40.4170477,-3.7082922,Taquería Mi Ciudad,mexican,Calle de las Hileras,5,28013,Madrid,+34 915598711,https://www.taqueriamiciudad.com/,,,,,no
2645501118,node,40.4239319,-3.7101805,Nemrut,kebab,Calle de los Reyes,16,28015,Madrid,,http://www.nemrutkebabmadrid.es/,,,,,no
2645501124,node,40.4240802,-3.7097849,Jin Ling,chinese,Calle de los Reyes,12,28015,Madrid,,,,,,,limited
2645501131,node,40.4241051,-3.7097242,Shi Shang,chinese,Calle de los Reyes,10,28015,Madrid,,,,,,,no
2645520105,node,40.4237667,-3.7100657,Taberna Rincón de Reyes,regional,Calle de los Reyes,21,28015,Madrid,,,,,,,no
2645525102,node,40.4221364,-3.7057086,Chun Li dumpling house,chinese,Calle de la Luna,12,28004,Madrid,,,,,,,no
2645627158,node,40.4258151,-3.7130199,Kai Thai,thai,Calle de la Princesa,13,28008,Madrid,+34 91 540 0447,https://kaithaicomidas.com/,"Mo-Th 13:00-17:00,20:00-00:00; Fr,Su 13:00-17:00,20:00-00:30; Sa 09:00-17:00,20:00-00:00",no,,,
2645630941,node,40.4254435,-3.712753,100 Montaditos,sandwich,Calle de la Princesa,7,28008,Madrid,,https://spain.100montaditos.com/,,yes,,,yes
2645863018,node,40.4251547,-3.7044697,Taberna Griega,greek,Calle del Tesoro,6,28004,Madrid,+34 91 532 58 97,https://tabernagriega.com/,"Tu-Su 13:30-16:00,20:30-24:00",,,,
2645867631,node,40.4254946,-3.7039813,Ojalá,international;local,Calle de San Andrés,1,28004,Madrid,+34915232747,https://www.grupolamusa.com/restaurante-ojala,Mo-We 09:00-01:00; Th 09:00-01:30; Fr 09:00-02:00; Sa 11:00-02:00; Su 11:00-01:00,yes,,,no
2645869773,node,40.4282422,-3.7033523,,,Calle de San Andrés,38,28004,Madrid,,,,,,,
2647375160,node,40.4151263,-3.7014088,Taberna Fragua de Vulcano,regional,Calle de Álvarez Gato,9,28012,Madrid,+34 915 22 36 05,https://lafraguadevulcanomadrid.eatbu.com/,"Su-Th 12:00-01:30; Fr,Sa 12:00-02:00",,,,no
2647379650,node,40.4149712,-3.7014446,Villa Rosa,regional,Plaza de Santa Ana,15,28012,Madrid,+34 91 5213689,https://www.tablaoflamencovillarosa.com/es/,,,,,
2647385671,node,40.4151538,-3.7019713,Las Bravas,regional,Calle de Álvarez Gato,3,28012,Madrid,+34 91 522 85 81,https://lasbravas.com/,,,,,
2651530880,node,40.4231503,-3.7108165,Lupita Cuzco,peruvian,Gran Vía,73,28013,Madrid,+34 91 5598657,http://www.restaurantlupita.com/,,no,,,no
2651530886,node,40.4231214,-3.7107694,La Arepera,venezuelan,Gran Vía,71,28013,Madrid,,,,no,,,
2651560890,node,40.4222356,-3.708693,Wok Garden,,Gran Vía,64,28013,Madrid,,,,,,,
2651560891,node,40.4220247,-3.7090445,La Toscana,italian,Gran Vía,59,28013,Madrid,+34 915 47 61 04,,,,,,
2651560892,node,40.4219943,-3.7083084,La Sirena Verde,regional,Gran Vía,60,28013,Madrid,,,,,,,
2651560894,node,40.4220558,-3.7090951,Mesón El Jamón,regional,Gran Vía,59,28013,Madrid,,,,,,,
2651743628,node,40.4216236,-3.7047287,Elemental Bistro,,Corredera Baja de San Pablo,4,28004,Madrid,+34 911 47 52 37,,,,,,
2651743629,node,40.4216548,-3.7046979,Malpica,regional,Corredera Baja de San Pablo,4,28004,Madrid,+34 911 28 17 61,http://www.malpicabar.com/,Mo-Fr 10:00-01:00; Sa-Su 11:00-02:30,no,,,no
2651743633,node,40.4217087,-3.7046283,Byblos,lebanese,Corredera Baja de San Pablo,4,28004,Madrid,,,,,,,
2651743636,node,40.4221302,-3.7041799,Maricastaña,international,Corredera Baja de San Pablo,12,28004,Madrid,+34 910827142,https://www.maricastanamadrid.com/,Mo-Th 09:00-2:00; Fr 09:00-2:30; Sa 10:00-2:30; Su 10:00-2:00,,,,
2651748584,node,40.4210245,-3.7055554,Love Company,,Calle de los Tudescos,4,28004,Madrid,,,,,,,limited
2653722455,node,40.425515,-3.7074605,NAP,pizza,Calle de San Bernardo,51,28015,Madrid,+34 910 665 353,https://www.napofficial.com/,Su-Th 12:00-00:00; Fr-Sa 12:00-00:30,,,,no
2653722456,node,40.4252402,-3.7072772,Cervecería Padrón,regional,Calle de San Bernardo,56,28015,Madrid,,,,,,,no
2653822212,node,40.4257853,-3.7073035,La Concha,regional,Calle de San Bernardo,55,28015,Madrid,,,,,,,no
2653869281,node,40.4269697,-3.7066588,Magumar,regional,Calle de San Bernardo,69,28015,Madrid,,,,,,,no
2655900793,node,40.4207309,-3.7055795,La Prensa,regional,Calle de Miguel Moya,4,28004,Madrid,,,,,,,limited
2655919909,node,40.4192126,-3.706068,El Cucurucho del Mar,,Calle del Postigo de San Martín,6,28013,Madrid,+34 915220895,http://www.cucuruchodelmar.com/,,yes,,,
